nom_normal,nom_munici,x,y
Calle Rafael Guerra 'Guerrita',Marbella,-4.957024999852092,36.49143600035964
Plaza de Cibeles (Club de Golf los Naranjos),Marbella,-4.97968300036893,36.5103989998797
Calle Aries,Marbella,-4.9683336682525,36.515613852223
Urbanización Flores de Burriana,Nerja,-3.8683352127368558,36.754510064823776
Calle Almendral,Almogía,-4.51479547153665,36.7819896780826
Calle los Muñoza,Almogía,-4.50079035241177,36.8831039980569
Paraje El Vertedero,Campillos,-4.870992150001856,37.03444966421046
Paraje El Bombe,Campillos,-4.870684633478204,37.055618644919406
Camino del Padrón del Hoyero,Campillos,-4.867412160843323,37.07839467443658
Zona Carretera Serrato,El Burgo,-4.950063836712597,36.79171913011904
Camino CAM-016 del Cortijo de la Cortesía,Campillos,-4.888182597737857,37.095571309790486
Plaza Cruz,Alfarnate,-4.260441999863134,36.9949249995968
Calle Loja,Alfarnate,-4.259044999932668,36.99607799936515
Calle Horno,Alfarnate,-4.25952399971519,36.99531200014069
Calle Jardines,Alfarnate,-4.25802600049804,36.9930569994512
Camino AFT-012 de Cortijo Alto,Alfarnate,-4.24480472136838,37.0048566625055
Calle Callejón del Paulano,Campillos,-4.865444000418427,37.05135999957398
Calle Calzadilla,Alfarnate,-4.259674999807402,36.99390799957534
Camino CAÑ-042 del Atalayón,Cañete La Real,-5.090893830270055,36.93187019115317
Calle Doctor Duarte,Alpandeire,-5.20280200052919,36.6329549996036
Privado,Montecorto,-5.2869306463766055,36.78018062757907
Calle Cruz Verde,Alozaina,-4.85597500094289,36.7275720000733
Camino SAY-001 de los Píos,Sayalonga,-4.02186012630699,36.7970836320081
Calle Caña,Valle de Abdalajís,-4.685229892759852,36.930312496308694
Calle Veracruz,Alozaina,-4.85830700034998,36.7274269997067
Urbanización los Olivos I,Marbella,-4.9539413913327,36.507735757185
Urbanización Sierrezuela Park Urb La Sierrezuela,Mijas,-4.64402370181556,36.5545243539774
Calle Gitanillas,Fuengirola,-4.626367999783243,36.544320999714515
Calle de la Torre,Fuengirola,-4.61109200039531,36.563510999733
Calle Republica Checa,Marbella,-4.99138741067316,36.49828041347754
Calle Finlandia,Marbella,-4.992360191283774,36.49779316550075
Calle Alcalá (Colonia Santa Ana),Antequera,-4.723553000539168,37.06280500012049
Calle Acapulco,Benalmádena,-4.55140299975841,36.6020940000877
Avenida Brisa del Mar,Vélez-Málaga,-4.23169954859526,36.7184129925656
Calle Asturias,Benalmádena,-4.532907999925475,36.5972240000933
Calle Navío,Alhaurín de la Torre,-4.53592000011612,36.6653109997063
Calle Ramón y Cajal,Colmenar,-4.346215999802352,36.91190499945692
Calle Santa Teresa de Jesús,Alhaurín de la Torre,-4.55851400079621,36.6621850000105
Calle Pintor Blas de Ledesma (Bermejo),Álora,-4.730537054021489,36.87853257011734
Urbanización Lomas del Marqués,Benahavís,-5.021411062260646,36.49343377392747
Parque del Camorrillo,Alameda,-4.66693072415728,37.19705675489042
Calle García Caparrós,Alameda,-4.648986060999101,37.205636367179345
Calle Secretario Eladio Díaz,Alameda,-4.647089000480781,37.20543600035236
Camino ALA-035,Alameda,-4.71879956531003,37.2168788150729
Camino ALA-022 de Casariche a Alameda,Alameda,-4.69739853695576,37.2391006173783
Calle Padre Manjón,Alameda,-4.656849359636017,37.20899173908001
Calle Juan Ramón Jiménez,Alameda,-4.652694000180446,37.20497000019252
Calle Al-Ándalus,Marbella,-4.96366415149483,36.5084689007454
Camino SAY-032B de Algarrobo,Sayalonga,-4.02265908438326,36.7675403416738
Calle Villaverde,Vélez-Málaga,-4.10669700016638,36.7863379997989
Carretera MA-4110 Corumbela a Daimalos,Sayalonga,-4.013176030271827,36.82216476727589
Camino SAY-011 de Canillas de Albaida,Sayalonga,-4.013851146608123,36.822108825338766
Calle Verdiales,Valle de Abdalajís,-4.680961000121983,36.93084700001652
Calle Vázquez Clavel,Marbella,-4.87775199957671,36.5146030003499
Rotonda Gabriel Lima,Marbella,-4.87263274964,36.512154964382
Pago Carrion Alto,Alcaucín,-4.10775267833557,36.909257411016256
Camino la Pía,Alcaucín,-4.119119692901,36.9030111924319
Calle Finca el Olivar,Alcaucín,-4.14373500053885,36.8943579998775
Calle Carnicería,Algarrobo,-4.03770399995419,36.7739680003179
Calle Sacristía,Alfarnate,-4.26051999972844,36.9951970000131
Camino de Atajate a Jimera Líbar,Atajate,-5.25873450876444,36.640454478827
Calle Jazmín,Almargen,-5.024243764528127,37.00072481286076
Calle Córdoba,Almáchar,-4.21492199966177,36.8086940002143
Calle Málaga,Almáchar,-4.21535500014892,36.8096969995361
Calle Almería,Almogía,-4.54003727877175,36.8295758765018
Calle Genesis,Málaga,-4.546496560217129,36.72738199661873
Calle Pintor López Mezquita,Álora,-4.7301432514105315,36.87956765641589
Calle la Unión,Álora,-4.701494042773128,36.83316460176505
Calle Atrás,Álora,-4.70681366962805,36.8216497975858
Arrabal los Arbolitos,Yunquera,-4.92594000004658,36.7347119993284
Calle Sánchez Rivas,Alozaina,-4.856687000343994,36.72670999990031
Pago Canalón,Árchez,-3.993055208259336,36.84419625242291
Pago Cuesta de Vélez,Árchez,-3.993159052681325,36.836903481127464
Calle Málaga,Archidona,-4.38728810858341,37.0939020616741
Avenida de Andalucía,Cartajima,-5.15529113604705,36.6462825363947
Calle Jesús Nazareno,Archidona,-4.388249360982978,37.092501781390155
Calle Jesús del Dulce Nombre,Archidona,-4.388296055154841,37.09220519506836
Calle Ánimas,Archidona,-4.391789054552758,37.09578519432724
Calle Cuevas de San Marcos,Archidona,-4.38561546420498,37.0954349407028
Calle Cádiz,Ardales,-4.845788830822296,36.8806001079853
Calle Andalucía,Arenas,-4.04646800028982,36.8156860000317
Calle Universidad de Málaga,Arriate,-5.139301511358574,36.79705365654819
Calle Libertad,Sedella,-4.032952999825931,36.86075499996745
Carretera A-397 de Ronda a San Pedro de Alcántara,Benahavís,-5.0373196984091555,36.553934459479315
Calle Suceso,Benamocarra,-4.15960600006193,36.7907649998656
Urbanización Los Aguilares,Benahavís,-5.016102566623835,36.507275845619716
Calle la Pava,Benamocarra,-4.165666464700809,36.791846463461454
Calle Málaga,Benahavís,-5.045808415392923,36.523710162960846
Plaza del Castillo,Benahavís,-5.046443996656558,36.524521107258714
Calle Mesón,Benamargosa,-4.19352100029722,36.8353030000101
Calle Prolongación Libertad,Benamocarra,-4.16578036141564,36.7907536815085
Plazoleta  Rincón de la Torre,Casabermeja,-4.429640999808693,36.893930999944075
Calle Mesón,Benamocarra,-4.159268999406401,36.78951100038378
Calle Miguel Hernández,Benamocarra,-4.16422700061912,36.7917050004088
Avenida Martín de la Jara,Sierra de Yeguas,-4.87433759512438,37.1240856167281
