nom_normal,nom_munici,ine_mun,X,Y,x,y
Calle Vitoria,Benalmádena,29025,,,-4.582665999565488,36.58061099976456
Calle Litografia,Sevilla,41091,,,-5.93276899959585,37.38198199982054
Plaza Bonanza,Benalmádena,29025,,,-4.525919229458664,36.596478926559605
Calle Cártama,Benalmádena,29025,,,-4.5881985157924,36.579436143676
Calle Mallorquín,Sanlúcar de Barrameda,11032,,,-6.34825500026782,36.7540480000154
Calle Gavilán,Sevilla,41091,,,-5.954443999046693,37.38329600029705
Plaza Doctora Álvarez Silvan,Sevilla,41091,,,-5.975905999606431,37.35859899991109
Camino de la Fuentezuela,Benalmádena,29025,,,-4.569336967350817,36.60055937791035
Calle Juan González,Alicún,04012,,,-2.60172800024463,36.9655969996207
Calle Verdi,Benalmádena,29025,,,-4.565422999485972,36.59799500000421
Calle Oslo,Benalmádena,29025,,,-4.590204260571889,36.57575285689209
Calle Molino,Sevilla,41091,,,-5.992330999951788,37.39904800013524
Calle el Farol,Benalmádena,29025,,,-4.519622000326133,36.59902699985425
Calle Libra,Benalmádena,29025,,,-4.529758000088041,36.59822300007298
Calle de la Cruz Roja,Benalmádena,29025,,,-4.526274000253739,36.59293499997724
Paseo Generalife,Benalmádena,29025,,,-4.5317969997434595,36.60138100042944
Calle los Granados,Benalmádena,29025,,,-4.57770173665235,36.5844989621825
Calle Motril,Benalmádena,29025,,,-4.55167799983303,36.5844390001354
Calle Higuera,Sevilla,41091,,,-5.8993009994904355,37.38425599989642
Camino Yedra (Dela),Laujar de Andarax,04057,,,-2.89583647027672,36.98762106845771
Calle Albatros,Benalmádena,29025,,,-4.530964999613359,36.589425000145035
Calle Búho,Benalmádena,29025,,,-4.53202899967657,36.60262900002345
Calle de la Era,Benalmádena,29025,,,-4.566735999511985,36.59697899981523
Conjunto P-555 Urb Cotomar,Rincón de la Victoria,29082,,,-4.276632833066662,36.721619069034794
Plaza Mayor,Benalmádena,29025,,,-4.5335833984622935,36.59651778310188
Calle Parra,Benalmádena,29025,,,-4.53590249279739,36.60077301845577
Pasaje La Rinconada,Benalmádena,29025,,,-4.58242688548458,36.5895538192598
Calle Firmamento,Benalmádena,29025,,,-4.5371379624199,36.589330251353
Callejón del Candil,Benalmádena,29025,,,-4.5327509799115,36.589722231176
Calle Blas Infante,Herrera,41050,,,-4.849658999662905,37.365114000111184
Calle Guadiana,Herrera,41050,,,-4.8366745495064,37.364079972993
Callejón las Animas,Herrera,41050,,,-4.851997999607834,37.36289800044253
Calle Valencia,Rincón de la Victoria,29082,,,-4.263654999168329,36.717842000416745
Calle los Galindos,Carmona,41024,,,-5.637004999503959,37.47238699960596
Plaza Río Aguasvivas,Torremolinos,29901,,,-4.505721960352005,36.623027060725235
Calle Lavadero,Sorbas,04086,,,-2.13774399917035,37.1283479998538
Pasaje Río Ribota,Torremolinos,29901,,,-4.500670999953516,36.62687700041635
Calle del Remo,Torremolinos,29901,,,-4.506847000036541,36.60914599978226
Calle Río Darro,Torremolinos,29901,,,-4.503339217653586,36.61801847218941
Camino Punta Mora,Chiclana de la Frontera,11015,,,-6.115704999999934,36.39825900000005
Calle Río Algas,Torremolinos,29901,,,-4.500793632625473,36.62730014201963
Calle Río Losa,Torremolinos,29901,,,-4.504807881080128,36.62278747451407
Calle Ficus,Benalmádena,29025,,,-4.53725273239167,36.5859723389818
Plaza los Galeotes,Sevilla,41091,,,-5.973703999632945,37.37192700083524
Urbanización Costa Portil,Cartaya,21021,,,-7.054420911999955,37.21257637600007
Calle Calabaza,Benalmádena,29025,,,-4.5693263859944,36.590175272547
Calle Helios,Benalmádena,29025,,,-4.55760863690848,36.5955136040697
Calle Espino,Benalmádena,29025,,,-4.54338953803773,36.6116023998058
Calle Torrebeses,Sevilla,41091,,,-5.9062020003358136,37.38623100035134
Calle Abulagar,Benalmádena,29025,,,-4.57985717553289,36.5843473642222
Glorieta de La Unión,Los Palacios y Villafranca,41069,,,-5.92379700003147,37.1599790002307
Calle Casas Nuevas,Mijas,29070,,,-4.64142600030644,36.5944210001492
Calle las Velas,Torremolinos,29901,,,-4.50578064485016,36.63719332026831
Calle Miguel Márquez,Mijas,29070,,,-4.63134299966752,36.5489480002271
Calle Rodrigo,Torremolinos,29901,,,-4.504186999363279,36.621250000723805
Ramal Salgareño,Torremolinos,29901,,,-4.520635092855259,36.60872580723112
Calle del Sanatorio,Torremolinos,29901,,,-4.49085456888764,36.6342221754335
Calle Clavellina,Carmona,41024,,,-5.653214999483965,37.473077999793276
Calle San Remo,Torremolinos,29901,,,-4.484745999299249,36.642209999848944
Pasaje Santa Mónica,Torremolinos,29901,,,-4.502971147121228,36.61651737531311
Pasaje Sierra de Cazorla,Torremolinos,29901,,,-4.4965839995177195,36.62218999948755
Calle Sierra de Estepa,Torremolinos,29901,,,-4.496066000543309,36.62873100011071
Calle Sistema Ibérico,Torremolinos,29901,,,-4.485878801341811,36.647731420845304
Calle Soleares,Torremolinos,29901,,,-4.497938000079846,36.62029599997217
Calle Golondrina,Sevilla,41091,,,-5.955729000282094,37.38615300004206
Calle Serenata,Torremolinos,29901,,,-4.50583800071894,36.6197740001924
Calle Pedro Tamariz,Carmona,41024,,,-5.637287000388816,37.471720999951316
Plaza Juan Caballero,Carmona,41024,,,-5.63960121962838,37.473355371242334
Calle Miraflores de Santa María,Carmona,41024,,,-5.63850441986676,37.4746299935378
Callejón de los Palos,Carmona,41024,,,-5.637439103770053,37.471395666427355
Calle Saeta,Carmona,41024,,,-5.657097000265994,37.47088099971586
Calle el Salvador,Carmona,41024,,,-5.6379714183834215,37.47258612540128
Calle Ancha,Carmona,41024,,,-5.63723368163015,37.470422745616
Calle San José,Carmona,41024,,,-5.635953999941427,37.472881999615375
Calle Santa Rosa de Lima,Carmona,41024,,,-5.64336605517685,37.473208115759675
Calle Paso de la Duquesa,Carmona,41024,,,-5.635780999675313,37.47459299983704
Calle Algeciras,Carmona,41024,,,-5.645208000308069,37.47325100021937
Calle Velero,Rincón de la Victoria,29082,,,-4.311678000574161,36.721012999729695
Avenida Águila,Villaverde del Río,41101,,,-5.877459999978797,37.59646500025977
Plazuela Higueral,Carmona,41024,,,-5.640006079736902,37.476388697305005
Calle Guadalquivir,Villaverde del Río,41101,,,-5.870804999750746,37.587128999603834
Calle Vencejo,Arahal,41011,,,-5.553024000102608,37.258414999751864
Calle Juan de Ortega,Carmona,41024,,,-5.63903915063515,37.47578821288544
Plaza de la Constitución,Mijas,29070,,,-4.63862500059251,36.594873000207
Calle Campanilla,Carmona,41024,,,-5.650964000047605,37.472966999951886
Calle Lora del Río,Carmona,41024,,,-5.644617018091133,37.47331783307907
Calle Identidades,Sevilla,41091,,,-5.9596929998622965,37.36424100064877
Calle Istán,Mijas,29070,,,-4.6795400007695,36.5043449994417
Calle Torrescarcela,Sevilla,41091,,,-5.903624000028186,37.38681299948246
Calle Torres Quevedo,Sevilla,41091,,,-5.909550999127356,37.385461999134826
Calle Rodaballo,Sevilla,41091,,,-5.985436000303032,37.42755199973996
Calle Oceanía,Rincón de la Victoria,29082,,,-4.309439000118449,36.71655300000731
Barriada las Zorreras,Rincón de la Victoria,29082,,,-4.271950802862481,36.723511725166624
Calle Archite,Villamartín,11041,,,-5.65219099999996,36.8560360000001
Plaza de la Paz,Mijas,29070,,,-4.6375217418061,36.597163689314
Calle la Loma,Rincón de la Victoria,29082,,,-4.247314385974093,36.73822415224698
Calle Leonardo de Rueda,Sevilla,41091,,,-5.966563000236039,37.40231499949581
Calle San Adolfo,Mijas,29070,,,-4.63166099997326,36.54149199922
Calle Virgen del Carmen,Mijas,29070,,,-4.6306040000174,36.5396060000329
Carretera de las Andas,Las Gabias,18905,,,-3.6612071033996685,37.126322677282744
Calle Calle D (Ue-10),Jódar,23053,,,-3.3565636369999083,37.83604913500005
Calle Traseras,Lora del Río,41055,,,-5.496588071681995,37.702711324068545
Calle Chopo,Coria del Río,41034,,,-6.05668100002799,37.2937139999015
Calle Maestro Padilla,Alhama de Almería,04011,,,-2.57066299979743,36.9579840003615
Calle Gibraltar,Pruna,41076,,,-5.220396000175103,36.97222799982252
Calle Sierra de Cazorla,Íllora,18102,,,-3.909480000301553,37.26609699977686
Calle Alhambra,Huétor Tájar,18100,,,-4.044376999598738,37.195133999934356
Plaza Compostela,Sevilla,41091,,,-6.005223000168219,37.38156599991239
Calle Andújar,Marmolejo,23059,,,-4.166675999797405,38.04504500042657
Calle Claudio Guerin,Sevilla,41091,,,-5.970263999312782,37.37452499960655
Calle Antonio Alcalá,Marmolejo,23059,,,-4.17194399991547,38.04523500019536
Calle Puerto de Oro,Sevilla,41091,,,-5.9543680002148145,37.37779200022339
Calle Gabriel García Marquez,Huétor Tájar,18100,,,-4.047907999654283,37.20042900039822
Cañada Cañada de la Pardela,San José del Valle,11902,,,-5.789784999999938,36.62792300000007
Calle Cristóbal Colón,Marmolejo,23059,,,-4.171227000125725,38.04877999999718
Urbanización Pp1 Area A2,Iznalloz,18105,,,-3.52253000035905,37.3941130001151
Plaza Constitución,Huétor Tájar,18100,,,-4.052073687250752,37.197591573692364
Calle Extremadura,Sevilla,41091,,,-5.9840339999541605,37.42344399978241
Calle Perales,Marmolejo,23059,,,-4.169751000408155,38.04576700044686
Calle Málaga,Chirivel,04037,,,-2.2741320004110053,37.59602600004173
Calle Rosalía de Castro,Huétor Tájar,18100,,,-4.052558000051549,37.198889000427215
Calle Juan Fernández,Ayamonte,21010,,,-7.402805999862522,37.21472600021004
Calle Almadraba,Sevilla,41091,,,-5.944105000524588,37.40285999927685
Calle San Pedro,Chirivel,04037,,,-2.3637450005213814,37.59052400012814
Senda el Cuco,Macael,04062,,,-2.2893559999792377,37.326865999866214
Plaza Monumento Cantero,Macael,04062,,,-2.3017420000930553,37.33462499974409
Calle Madera,Chirivel,04037,,,-2.26883899938139,37.5956659999136
Calle Rosario,Sevilla,41091,,,-5.9959089998371216,37.3899379998761
Camino Camino de Pinelo a las Cañadas de Cañepla,María,04063,,,-2.297169999695575,37.80510199975765
Calle Indalo,Chirivel,04037,,,-2.26763500040883,37.59633699976314
Calle San Juan,Huétor Tájar,18100,,,-4.046114999707369,37.19866299989772
Calle Don Juan Ferriz,Vélez de Benaudalla,18184,,,-3.5173800002866376,36.83040500039061
Camino Senda de la Atalayuela,Ohanes,04067,,,-2.755634999755273,37.085383000125546
Paraje el Baden,Lubrín,04059,,,-2.09175776250014,37.2647316292489
Calle R9 Pozo Fraile (Uno),Níjar,04066,,,-2.1077369999624382,36.78728100011826
Calle Cine (San Isidro),Níjar,04066,,,-2.173791000054469,36.90972599985523
Calle la Española,Padul,18150,,,-3.6259729997680794,37.02095300043409
Polígono Ranales (Polígono 19 Parcela 33),El Coronil,41036,,,-5.5441340000617,36.9060939996574
Calle Gazania,Partaloa,04072,,,-2.230645000366337,37.40521500037215
Calle Madreselva Ue 12,La Campana,41022,,,-5.394448000174896,37.52325900040269
Calle Pinsapo,Sanlúcar de Barrameda,11032,,,-6.358970009657984,36.76049712204481
Calle Mulillas,Granada,18087,,,-3.6185839995462463,37.19357800029496
Calle Francisco Galván García,El Viso del Alcor,41102,,,-5.726671118577093,37.39112511503224
Camino Membrilleros,Partaloa,04072,,,-2.2280891352052663,37.403389512416254
Camino del Nuevo Cementerio,Partaloa,04072,,,-2.22517399988004,37.4083779996452
Calle Hermanos Calabuig,El Viso del Alcor,41102,,,-5.72225899965301,37.3877390002549
Calle Antonio de Cabezon,El Viso del Alcor,41102,,,-5.718599706810851,37.393469197045974
Calle Pozo de Íllora,Íllora,18102,,,-3.8743669998370045,37.29095999970437
Pasaje Blanquillo,Torremolinos,29901,,,-4.51766923590406,36.6072889703725
Camino Gibalto,Loja,18122,,,-4.25676439250806,37.0971917483508
Urbanización Garden Beach,Vélez-Málaga,29094,,,-4.21694891859455,36.7143872340212
Carretera A-6000 de A-316 a Mengíbar,Mengíbar,23061,,,-3.763452999999913,37.965404000000035
Calle Picual,Somontín,04085,,,-2.389154486526195,37.39379267079079
Urbanización Cañuelo Mar,Vélez-Málaga,29094,,,-4.21593800032492,36.7151222056449
Calle Hojiblanca,Coria del Río,41034,,,-6.0630890471571,37.286060534759
Calle Murcia,Berja,04029,,,-2.941663999590462,36.84082199957798
Calle Chile,Chiclana de la Frontera,11015,,,-6.160218999999927,36.41987800000004
Calle Adelfa,Conil de la Frontera,11014,,,-6.090391000271182,36.27704799960126
Calle Al-Ándalus,Medina Sidonia,11023,,,-5.927596999985309,36.46542399963126
Calle Tomillo,Baños de la Encina,23011,,,-3.7709679993938887,38.17815399969828
Calle Trebujena,Utrera,41095,,,-5.776507007389273,37.18028599980118
Calle San Roque,Conil de la Frontera,11014,,,-6.083272000140675,36.279254999999736
Vereda de Ugena,Coria del Río,41034,,,-6.070928923668,37.305596501008
Plaza Don Luis de Soto Torres,Osuna,41068,,,-5.0991322701468,37.237400326882
Calle Latina,Málaga,29067,,,-4.477691781087836,36.71158003512305
Calle la Yedra,Rus,23074,,,-3.46847900015684,38.0444750003498
Calle Via Teodosio,Berja,04029,,,-2.952405025878133,36.83979973780531
Calle Gracián,Utrera,41095,,,-5.783498000326934,37.19231400040735
Calle Gaudi,Berja,04029,,,-2.9476520003185747,36.8406329998403
Calle Garcilaso de la Vega,Utrera,41095,,,-5.781437000529051,37.19112100041091
Camino de las Mendozas,La Campana,41022,,,-5.348038000353212,37.522869999550984
Complejo Centro Cristiano Los Naranjos,Cazalla de la Sierra,41032,,,-5.7404087072875,37.861111694175
Camino del Molino Colorado,Bormujos,41017,,,-6.0892678579479,37.359229045824
Calle los Ramos,Berja,04029,,,-2.9682091136312705,36.86528944193824
Calle las Asperillas,Berja,04029,,,-2.9333859999765,36.8383659995118
Calle Santa Cruz,Berja,04029,,,-2.9499480000531615,36.84577499929019
Calle Boabdil,Berja,04029,,,-2.951548000002014,36.83251100007147
Calle Río Miño,Utrera,41095,,,-5.792172999577423,37.18134699978254
Calle de Pago,Berja,04029,,,-2.9562400005700087,36.84506300030149
Calle Julio González Tirado,Utrera,41095,,,-5.762316000341964,37.19526800019085
Calle Ceballos,Utrera,41095,,,-5.780522999928549,37.18462100009056
Urbanización Alameda,Aracena,21007,,,-6.45687924937773,37.861601057443
Calle la Fuente,Gelves,41044,,,-6.02728299999995,37.339614
Plaza de los Ángeles,Utrera,41095,,,-5.780998000422114,37.18594700035908
Calle Rodrigo Caro,Utrera,41095,,,-5.781543999854718,37.17995200034378
Urbanización la Pacheca,Utrera,41095,,,-5.80521400033422,37.2049370003637
Plaza Bellavista,Martos,23060,,,-3.9665928596726,37.7255252780693
Calle Escuelas,Utrera,41095,,,-5.9083500005075456,37.068194999932565
Calle Fortunata,Utrera,41095,,,-5.8332070003324406,37.057144999557735
Calle Avena,Utrera,41095,,,-5.789781709908233,37.227297795887516
Vía Acceso al Campo de Futbol,Santiago de Calatrava,23077,,,-4.16936599704294,37.75615855937023
Calle Goya,Utrera,41095,,,-5.780053999852063,37.18845599960256
Calle Mar Báltico,Utrera,41095,,,-5.76585200045179,37.1892389996682
Calle San Juan,Utrera,41095,,,-5.785104000032659,37.19079899984173
Calle Mar Egeo,Utrera,41095,,,-5.766094000445209,37.190073999777205
Calle Judea,Utrera,41095,,,-5.7786170001133454,37.19009599956485
Calle Rambla,Adra,04003,,,-3.0071751331834036,36.77882373257832
Calle Pablo Casals,Adra,04003,,,-2.988012600877601,36.75494556255645
Calle Jerez,La Guardia de Jaén,23038,,,-3.6949529998808517,37.742829999604936
Calle Juan Boza y Rivera,Utrera,41095,,,-5.77177100029976,37.195755999597026
Avenida de Italia,Utrera,41095,,,-5.770474999556459,37.189123999771546
Calle Sagitario,Utrera,41095,,,-5.772078508090075,37.18009361944829
Calle Cagancho,Utrera,41095,,,-5.778921999781143,37.186689999994044
Calle Francisco de Orellana,Utrera,41095,,,-5.77640199994025,37.1834369996219
Avenida de la Libertad,Turre,04093,,,-1.89502200036484,37.1523609996606
Calle Ventero,Adra,04003,,,-2.989471981191557,36.757123223921624
Plazuela Diego Vallejo,Utrera,41095,,,-5.7868238459029495,37.190336991932035
Calle Arenal,Utrera,41095,,,-5.7784159994869295,37.17874099992885
Calle Pegaso,Adra,04003,,,-2.97984160040852,36.7608735625152
Calle Almona del Boqueron,Granada,18087,,,-3.6016179995854998,37.180328000028986
Calle Joaquín del Castillo Sánchez,Utrera,41095,,,-5.773015453842642,37.194749101812555
Calle Barrena,Utrera,41095,,,-5.8312913092991705,37.05558689706885
Calle Blas Infante,Navas de San Juan,23063,,,-3.3209829995655817,38.182194000153146
Calle Mayor,Marmolejo,23059,,,-4.205974999946136,38.00866399994379
Calle San Laureano,El Viso del Alcor,41102,,,-5.7162789999757,37.3934760004173
Calle Castillo,Navas de San Juan,23063,,,-3.3167070002276824,38.1851319998421
Calle del Sabio,San Roque,11033,,,-5.30148199999991,36.3013110000001
Calle de la Marisma,Utrera,41095,,,-6.014883000572363,37.10868399959297
Plaza Concordia,Granada,18087,,,-3.5960419997314594,37.16588899983957
Calle Gaviota,Utrera,41095,,,-5.773084999675273,37.18375000023286
Camino de la Plata,Chucena,21030,,,-6.39917500032586,37.3603109998529
Calle Toneleros Perpendicular,Bollullos Par del Condado,21013,,,-6.5434127316047,37.353396047493
Calle Velarde,Utrera,41095,,,-5.780135999993984,37.18225000017755
Calle Pablo Iglesias,Navas de San Juan,23063,,,-3.314694000027908,38.18138999994869
Calle Relator,Sevilla,41091,,,-5.992949999492373,37.40028299914443
Avenida Grecia,Sevilla,41091,,,-5.984357000903265,37.35130599996191
Calle Virgen del Valle,Utrera,41095,,,-5.784406000092705,37.19246500008097
Calleja Jardín,Huelma,23044,,,-3.45528600024859,37.6483689998296
Calle El Caserío,Utrera,41095,,,-5.78040499986126,37.18874100017867
Pago Huerta del Pino,Utrera,41095,,,-5.775481000565575,37.20290800004078
Calle Carreros,Utrera,41095,,,-5.804120000231568,37.203886999578444
Paraje las Cañaicas,Pulpí,04075,,,-1.75225518534791,37.4098023281838
Calle Zeus,Utrera,41095,,,-5.77101800037648,37.2072559998089
Calle Fajardo,Utrera,41095,,,-5.783958999711796,37.18362500006723
Calle Navegación,Utrera,41095,,,-5.79104700049822,37.1945019996163
Calle Jericó,Utrera,41095,,,-5.7779729995118005,37.19003899957848
Calle Fray Francisco de Tamayo,Utrera,41095,,,-5.772477239751651,37.19476137012112
Conjunto Residencial Bezmiliana I,Rincón de la Victoria,29082,,,-4.267649691456765,36.71774359430541
Calle Escaña,Utrera,41095,,,-5.790985076644461,37.232590256707006
Calle Sierra de Cazorla,Utrera,41095,,,-5.82310395727072,37.2022644468168
Calle Coral,Utrera,41095,,,-5.8315760000919346,37.05724700005683
Paraje Chaparro,Rociana del Condado,21061,,,-6.6142144456811,37.3254901507185
Calle Pájaro del Alba,Utrera,41095,,,-6.01772899973,37.1094689999775
Calle Trasera Plinio,Utrera,41095,,,-5.907973035340874,37.06857296536272
Calle Pimiento,Utrera,41095,,,-5.791255276895713,37.222875348361754
Calle Perafan de Ribera,Utrera,41095,,,-5.781586999615398,37.18094800037023
Plaza Bailén,Utrera,41095,,,-5.7759589996161536,37.17591000045093
Calle Pepita Reyes,Utrera,41095,,,-5.833783999899013,37.057617999916104
Calle Coronilla,Utrera,41095,,,-5.779382000127579,37.18384000025867
